sample_id;original_label;predicted_label_before;predicted_label_after;attack_prob_before;attack_prob_after;distortion;mutation_count;feature_change_ratio;original_features;mutated_features;attack_class_prob_vector_before;attack_class_prob_vector_after
169;1;1;0;1.0;0.22;0.1489963033116972;4;0.05263157894736842;[4.516666741944446e-06, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012277415321700392, 4.524188954791167e-06, 0.0, 4.5184954900621396e-06, 4.527524132433199e-06, 4.525e-06, 4.527524132433199e-06, 0.0, 4.526832159869505e-06, 4.527524132433199e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.0012277418977037545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0313262939453125, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[4.516666741944446e-06, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06208579647243189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012277415321700392, 4.524188954791167e-06, 0.0, 4.5184954900621396e-06, 4.527524132433199e-06, 4.525e-06, 4.527524132433199e-06, 0.0, 4.526832159869505e-06, 4.527524132433199e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04465401866298544, 0.1239755387237041, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.0012277418977037545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.78, 0.18, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.03, 0.0]
170;9;9;9;1.0;0.8400000000000001;0.291723403047628;7;0.09210526315789473;[0.0032464333874405566, 0.00011270084901306256, 0.000907291322995711, 0.00025498235794135354, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.059526774595273974, 0.10357461049205388, 0.5191489361702127, 0.0, 0.08300249521898061, 0.1945608522637372, 2.865551420182195e-05, 3.764249895772319e-05, 7.553742307215183e-05, 0.00031032731143333143, 0.0010519841151374009, 2.501394548305635e-08, 0.003246125, 0.00015466360720225948, 0.00043025058296781857, 0.001051992443074794, 2.0344675659552496e-06, 0.003246375, 0.0001552824796436216, 0.0005647950173038374, 0.0013893689253300838, 5.8594905876072945e-08, 0.0, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 1.8818836127714183e-05, 2.823604305225e-05, 0.0, 0.49593495934959353, 0.0712132589210137, 0.21674170160765957, 0.04697696521576109, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07124844333746574, 0.059526774595273974, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.00025498235794135354, 0.000907291322995711, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0032464333874405566, 0.00011270084901306256, 0.000907291322995711, 0.00025498235794135354, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.08508182805927811, 0.10357461049205388, 0.5191489361702127, 0.0, 0.027948183986907668, 0.1945608522637372, 2.865551420182195e-05, 3.764249895772319e-05, 7.553742307215183e-05, 0.00031032731143333143, 0.0010519841151374009, 2.501394548305635e-08, 0.003246125, 0.00015466360720225948, 0.00043025058296781857, 0.001051992443074794, 2.0344675659552496e-06, 0.003246375, 0.0001552824796436216, 0.0005647950173038374, 0.0013893689253300838, 5.8594905876072945e-08, 0.04600764993074438, 0.028032940031784293, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 1.8818836127714183e-05, 2.823604305225e-05, 0.0, 0.49593495934959353, 0.2876585423711253, 0.21674170160765957, 0.04697696521576109, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07124844333746574, 0.059526774595273974, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.00025498235794135354, 0.000907291322995711, 7.66482075349301e-05, 0.23229884440276302, 0.0, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.16, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.04, 0.79]
171;2;2;0;1.0;0.6074999999999999;0.2889003187396686;7;0.09210526315789473;[0.05921060932017682, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.826836327219638e-08, 0.059243642355122146, 0.0, 0.05923458303719611, 0.059243645492725906, 0.05921061666666667, 0.059243645492725906, 0.0, 0.059234590880082205, 0.059243645492725906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 8.863434628773015e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.031280517578125, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.059234590880082205, 0.0, 0.059234590880082205, 0.059234590880082205];[0.05921060932017682, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13288955240529016, 0.0, 0.0, 0.0, 0.05221064763207291, 0.0, 0.0, 8.826836327219638e-08, 0.059243642355122146, 0.0, 0.05923458303719611, 0.059243645492725906, 0.05921061666666667, 0.059243645492725906, 0.0, 0.059234590880082205, 0.059243645492725906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06125495073550661, 0.05321985922575462, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 8.863434628773015e-08, 0.0, 0.0, 0.0, 0.21853391262232583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0029756532522880567, 0.0890789009086799, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.059234590880082205, 0.0, 0.059234590880082205, 0.059234590880082205];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.3925, 0.0, 0.35, 0.05, 0.0, 0.0, 0.02, 0.0, 0.1875, 0.0]
172;8;8;0;1.0;0.13;0.14677518914621598;6;0.07894736842105263;[9.750000162500001e-07, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0056497119860835785, 9.80546666206121e-07, 0.0, 9.75394782910093e-07, 9.83881855666883e-07, 9.833333333333334e-07, 9.83881855666883e-07, 0.0, 9.837314822552515e-07, 9.83881855666883e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.005649712349998927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0341949462890625, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[9.750000162500001e-07, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030542804543867166, 0.0, 0.0, 0.0, 0.007640958659829878, 0.0, 0.0, 0.0056497119860835785, 9.80546666206121e-07, 0.0, 9.75394782910093e-07, 9.83881855666883e-07, 9.833333333333334e-07, 9.83881855666883e-07, 0.0, 9.837314822552515e-07, 9.83881855666883e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07807975537104414, 0.047818151621856826, 0.0, 0.0, 2.6833391472348192e-05, 0.0, 0.005649712349998927, 0.0, 0.0, 0.0, 0.10616018653778761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.004216621432751199, 0.0, 0.0, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.87, 0.01, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.11, 0.0]
173;4;4;0;1.0;0.53;0.30972669707031286;6;0.07894736842105263;[0.00032357500539291674, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7163297137519716e-05, 0.0003237605002560986, 0.0, 0.00032370601731295727, 0.000323763834369026, 0.00032358333333333333, 0.000323763834369026, 0.0, 0.00032371435132179166, 0.000323763834369026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 1.7163663114286078e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.003448486328125, 0.0, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.00032357500539291674, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07311281534698955, 0.0, 0.0, 0.0, 0.15465326581911348, 0.0, 0.0, 1.7163297137519716e-05, 0.0003237605002560986, 0.0, 0.00032370601731295727, 0.000323763834369026, 0.00032358333333333333, 0.000323763834369026, 0.0, 0.00032371435132179166, 0.000323763834369026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09609911888837039, 0.0, 0.0, 0.0, 4.2933426355757106e-05, 0.0, 1.7163663114286078e-05, 0.0, 0.0, 0.0, 0.22861426583653752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366707095860122e-06, 0.0, 0.0, 0.0, 0.0027011289590688054, 0.07188482971717826, 0.0, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.47, 0.0, 0.0, 0.0, 0.39, 0.0, 0.0, 0.0, 0.1, 0.04]
174;8;8;0;0.74;0.47000000000000003;0.1550937972452644;7;0.09210526315789473;[0.0864505014408417, 3.756694967102085e-05, 0.00037116463213460903, 0.00015042892246749307, 4.543103448275862e-05, 0.33587398373983746, 0.0, 0.09657534246575343, 0.1674664463859539, 0.6239361702127659, 0.0, 0.12036659534098533, 0.29003510107398245, 6.369074824390244e-07, 5.406755247869714e-07, 0.005406167438919151, 0.016670188982249985, 0.037832729148516785, 3.918851459012161e-07, 0.08666666666666667, 0.012356961725803483, 0.024499487295062884, 0.04015330137951167, 4.752649641780706e-07, 0.08583333333333333, 0.010741250880702363, 0.02212492053012048, 0.03798700214315053, 0.0009146497393238197, 0.0, 0.0, 0.0, 0.0, 0.00011538358333109723, 0.0003958991446928895, 2.518587068019673e-07, 4.33774199e-07, 0.0, 0.5960365853658537, 0.10537290715372909, 0.3228055542553192, 0.1042034258261657, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.1091458501369863, 0.09657534246575343, 0.12036659534098533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.756694967102085e-05, 0.00015042892246749307, 0.00037116463213460903, 4.547122555824558e-05, 0.1250152587890625, 0.9593658447265625, 2.683353547930061e-05, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0864505014408417, 3.756694967102085e-05, 0.00037116463213460903, 0.00015042892246749307, 4.543103448275862e-05, 0.33587398373983746, 0.0, 0.15009821134765242, 0.1674664463859539, 0.6239361702127659, 0.0, 0.1890097304184909, 0.29003510107398245, 6.369074824390244e-07, 5.406755247869714e-07, 0.005406167438919151, 0.016670188982249985, 0.037832729148516785, 3.918851459012161e-07, 0.08666666666666667, 0.012356961725803483, 0.024499487295062884, 0.04015330137951167, 4.752649641780706e-07, 0.08583333333333333, 0.010741250880702363, 0.02212492053012048, 0.03798700214315053, 0.0009146497393238197, 0.011104325685389715, 0.0049550702629682685, 0.0, 0.0, 0.00011538358333109723, 0.0003958991446928895, 2.518587068019673e-07, 4.33774199e-07, 0.0, 0.5960365853658537, 0.18615952154628487, 0.3228055542553192, 0.1042034258261657, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.1091458501369863, 0.09657534246575343, 0.12036659534098533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.756694967102085e-05, 0.00015042892246749307, 0.00037116463213460903, 4.547122555824558e-05, 0.026012308440121784, 0.9606261797189655, 2.683353547930061e-05, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.74, 0.0];[0.53, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.46, 0.0]
175;8;0;0;0.34;0.2866666666666667;0.15722138539046854;6;0.07894736842105263;[7.850000130833335e-06, 0.0, 4.1240514681623226e-05, 5.067641005110583e-06, 2.471264367816092e-06, 0.019308943089430895, 0.026027397260273973, 0.026027397260273973, 0.0, 0.04574468085106383, 0.0882051282051282, 0.058927099795221066, 0.0, 0.00032072006829268296, 0.0007069580366085169, 7.859381696988858e-06, 0.0, 7.853178508558185e-06, 7.86271686350738e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0003534766048306487, 0.0005302226935, 0.048223350253807105, 0.04369918699186992, 0.0378082191780822, 0.029481715872340428, 0.0008691715708465369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.05547945205479452, 0.026027397260273973, 0.058927099795221066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.067641005110583e-06, 4.1240514681623226e-05, 2.4734505996262616e-06, 0.0, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[7.850000130833335e-06, 0.0, 4.1240514681623226e-05, 5.067641005110583e-06, 2.471264367816092e-06, 0.019308943089430895, 0.026027397260273973, 0.08741210004409813, 0.0, 0.04574468085106383, 0.0882051282051282, 0.13524435150208933, 0.0, 0.00032072006829268296, 0.0007069580366085169, 7.859381696988858e-06, 0.0, 7.853178508558185e-06, 7.86271686350738e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07997454003995258, 0.01770128943252689, 0.0, 0.0, 5.366678294469638e-06, 1.6495797695537063e-05, 0.0003534766048306487, 0.0005302226935, 0.048223350253807105, 0.04369918699186992, 0.04840917756135204, 0.029481715872340428, 0.0008691715708465369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.05547945205479452, 0.026027397260273973, 0.058927099795221066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.067641005110583e-06, 4.1240514681623226e-05, 2.4734505996262616e-06, 0.09112911916248524, 0.0, 0.0, 0.18181818181818182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34, 0.0];[0.7133333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.27666666666666667, 0.0]
176;1;1;1;1.0;0.73;0.13977498307170907;7;0.09210526315789473;[9.600000160000002e-05, 1.0733414191720246e-05, 0.0001649620587264929, 4.347502546489605e-05, 3.706896551724138e-06, 0.16565040650406507, 0.0, 0.07442922376712328, 0.14158398158030766, 0.059574468085106386, 0.0, 0.0220976624232079, 0.040445940156158475, 9.632463307317074e-05, 0.00020252315813787115, 1.6006979636228626e-05, 5.032049771616129e-05, 8.855250755616247e-05, 1.6675963655370898e-07, 4.491666666666667e-06, 2.2470861025612286e-06, 3.710775084855276e-06, 4.1016600785557945e-06, 3.918851459012161e-07, 9.2075e-05, 3.082929119165381e-05, 7.243133007228915e-05, 8.892195501736041e-05, 6.278025629579244e-07, 0.0, 0.0, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 8.67928287791808e-05, 0.000173596042, 0.0, 0.16565040650406507, 0.039821156773211575, 0.12277303914893617, 0.015073219137618832, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.04452054794520548, 0.07442922376712328, 0.0220976624232079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 4.347502546489605e-05, 0.0001649620587264929, 3.710175899439393e-06, 0.1250152587890625, 0.00335693359375, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[9.600000160000002e-05, 1.0733414191720246e-05, 0.0001649620587264929, 4.347502546489605e-05, 3.706896551724138e-06, 0.16565040650406507, 0.0, 0.12016918197311012, 0.14158398158030766, 0.059574468085106386, 0.0, 0.06646393477674208, 0.040445940156158475, 9.632463307317074e-05, 0.00020252315813787115, 1.6006979636228626e-05, 5.032049771616129e-05, 8.855250755616247e-05, 1.6675963655370898e-07, 4.491666666666667e-06, 2.2470861025612286e-06, 3.710775084855276e-06, 4.1016600785557945e-06, 3.918851459012161e-07, 9.2075e-05, 3.082929119165381e-05, 7.243133007228915e-05, 8.892195501736041e-05, 6.278025629579244e-07, 0.020790495709659008, 0.07659045814317128, 0.0, 0.0, 4.8300104650226746e-05, 0.00018970167349867623, 8.67928287791808e-05, 0.000173596042, 0.0, 0.16565040650406507, 0.05951720898458603, 0.12277303914893617, 0.015073219137618832, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.04452054794520548, 0.07442922376712328, 0.0220976624232079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0733414191720246e-05, 4.347502546489605e-05, 0.0001649620587264929, 3.710175899439393e-06, 0.21874692302779183, 0.001204342282360777, 5.366707095860122e-06, 0.4545454545454546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.27, 0.61, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.11, 0.0]
177;9;9;9;1.0;0.8500000000000001;0.2637725003706613;7;0.09210526315789473;[0.002938650048977501, 0.00011270084901306256, 0.000907291322995711, 0.0002592498451035519, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.06052303860520548, 0.10371075062289206, 0.5191489361702127, 0.0, 0.08300249521898061, 0.1945608522637372, 3.187810597986658e-05, 4.158560610084156e-05, 6.837567837794695e-05, 0.0002879795584542437, 0.001196317532885456, 1.66759636553709e-08, 0.0029235666666666666, 0.00013929511850682022, 0.0003934710176521608, 0.0011963258596195835, 2.6014503302378604e-06, 0.002938475, 0.00014055482942383125, 0.0005177249184285939, 0.0015059979001259874, 8.370700839438992e-08, 0.0, 0.0, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 2.0790389698585148e-05, 3.11933733932e-05, 0.0, 0.49593495934959353, 0.07171114493487368, 0.21674904333914893, 0.04698014778843209, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07174657534246576, 0.06052303860520548, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002592498451035519, 0.000907291322995711, 7.66482075349301e-05, 0.41021728515625, 0.0035247802734375, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.002938650048977501, 0.00011270084901306256, 0.000907291322995711, 0.0002592498451035519, 7.658045977011494e-05, 0.3252032520325204, 0.0, 0.13593588762646575, 0.10371075062289206, 0.5191489361702127, 0.0, 0.024999095750907696, 0.1945608522637372, 3.187810597986658e-05, 4.158560610084156e-05, 6.837567837794695e-05, 0.0002879795584542437, 0.001196317532885456, 1.66759636553709e-08, 0.0029235666666666666, 0.00013929511850682022, 0.0003934710176521608, 0.0011963258596195835, 2.6014503302378604e-06, 0.002938475, 0.00014055482942383125, 0.0005177249184285939, 0.0015059979001259874, 8.370700839438992e-08, 0.06626250645907357, 0.036806868164986746, 0.0, 0.0, 0.0004776343682077978, 0.0014681259949027986, 2.0790389698585148e-05, 3.11933733932e-05, 0.0, 0.49593495934959353, 0.21844775957701698, 0.21674904333914893, 0.04698014778843209, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.004608294930875576, 0.07174657534246576, 0.06052303860520548, 0.08300249521898061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011270084901306256, 0.0002592498451035519, 0.000907291322995711, 7.66482075349301e-05, 0.22791282458145243, 0.0, 8.586731353376195e-05, 0.7272727272727273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.15, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.04, 0.8]
178;0;0;0;0.03;0.01;0.1663587492082462;5;0.06578947368421052;[0.9736102995601716, 6.976719224618158e-05, 0.0006186077202243484, 0.00012189010207029137, 0.00022548850574712645, 0.16412601626016263, 0.0, 0.044716242661448136, 0.07429042903524943, 0.7765957446808511, 0.0, 0.3584503504597673, 0.5126728453513868, 1.828956690527899e-07, 7.718035988010777e-08, 0.0347911892915463, 0.1797781526356176, 0.485993185025029, 0.0, 0.9736102916666667, 0.07493487617690028, 0.2572970436102987, 0.4859931893101535, 6.170106552487233e-07, 0.9730950833333334, 0.06981846712210533, 0.2545779610615963, 0.4885961087457836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001958837577481418, 0.0006433361101259455, 3.4750300951846624e-08, 6.41940625884407e-08, 0.0, 0.7418699186991871, 0.20446778285134456, 0.5669220209470328, 0.32140057783466797, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.20692017005196034, 0.04471624266144814, 0.3584503504597672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.976719224618158e-05, 0.00012189010207029137, 0.0006186077202243484, 0.00022568798668915437, 0.1250152587890625, 0.0010833740234375, 3.756694967102085e-05, 0.4545454545454546, 0.002091728070175439, 0.003351622770664497, 0.0036386403508771935, 0.0005448157894736843, 0.48475544251943575, 0.002961553935595191, 0.4859931893101535, 0.483517695728718];[0.9736102995601716, 6.976719224618158e-05, 0.0006186077202243484, 0.00012189010207029137, 0.00022548850574712645, 0.16412601626016263, 0.0, 0.047876567536132654, 0.07429042903524943, 0.7765957446808511, 0.0, 0.35028263520792635, 0.5126728453513868, 1.828956690527899e-07, 7.718035988010777e-08, 0.0347911892915463, 0.1797781526356176, 0.485993185025029, 0.0, 0.9736102916666667, 0.07493487617690028, 0.2572970436102987, 0.4859931893101535, 6.170106552487233e-07, 0.9730950833333334, 0.06981846712210533, 0.2545779610615963, 0.4885961087457836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001958837577481418, 0.0006433361101259455, 3.4750300951846624e-08, 6.41940625884407e-08, 0.0, 0.7418699186991871, 0.24056270207231745, 0.5669220209470328, 0.32140057783466797, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.004608294930875576, 0.20692017005196034, 0.04471624266144814, 0.3584503504597672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.976719224618158e-05, 0.00012189010207029137, 0.0006186077202243484, 0.00022568798668915437, 0.28716908070033526, 0.0024358008725252293, 3.756694967102085e-05, 0.4545454545454546, 0.002091728070175439, 0.003351622770664497, 0.0036386403508771935, 0.0005448157894736843, 0.48475544251943575, 0.002961553935595191, 0.4859931893101535, 0.483517695728718];[0.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0];[0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0]
